id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MAP1LC3A	1	0.73608	0.73621	0.77124	1776	0	0.0088814	0.26392	0.26346	0.568423	765	0	0.0088814
ABTB1	1	0.73608	0.73621	0.77124	1777	0	0.0088814	0.26392	0.26346	0.568423	770	0	0.0088814
ANKRD32	1	0.73608	0.73621	0.77124	1778	0	0.0088814	0.26392	0.26346	0.568423	759	0	0.0088814
PCDH10	1	0.73608	0.73621	0.77124	1779	0	0.0088814	0.26392	0.26346	0.568423	764	0	0.0088814
KIAA0101	1	0.73608	0.73621	0.77124	1780	0	0.0088814	0.26392	0.26346	0.568423	761	0	0.0088814
PAX1	1	0.73608	0.73621	0.77124	1781	0	0.0088814	0.26392	0.26346	0.568423	758	0	0.0088814
KRT6A	1	0.73608	0.73621	0.77124	1782	0	0.0088814	0.26392	0.26346	0.568423	771	0	0.0088814
CXorf40A	1	0.73608	0.73621	0.77124	1783	0	0.0088814	0.26392	0.26346	0.568423	768	0	0.0088814
TCTEX1D1	1	0.73608	0.73621	0.77124	1784	0	0.0088814	0.26392	0.26346	0.568423	747	0	0.0088814
ZNF384	1	0.73608	0.73621	0.77124	1785	0	0.0088814	0.26392	0.26346	0.568423	749	0	0.0088814
ADAT1	1	0.73608	0.73621	0.77124	1786	0	0.0088814	0.26392	0.26346	0.568423	767	0	0.0088814
MSX2	1	0.73608	0.73621	0.77124	1787	0	0.0088814	0.26392	0.26346	0.568423	772	0	0.0088814
CD5	1	0.73608	0.73621	0.77124	1788	0	0.0088814	0.26392	0.26346	0.568423	437	0	0.0088814
PERP	1	0.73608	0.73621	0.77124	1789	0	0.0088814	0.26392	0.26346	0.568423	766	0	0.0088814
ANGPT2	1	0.73608	0.73621	0.77124	1790	0	0.0088814	0.26392	0.26346	0.568423	763	0	0.0088814
TGFB2	1	0.73608	0.73621	0.77124	1791	0	0.0088814	0.26392	0.26346	0.568423	838	0	0.0088814
SHC1	1	0.73608	0.73621	0.77124	1792	0	0.0088814	0.26392	0.26346	0.568423	840	0	0.0088814
TMEM201	1	0.73608	0.73621	0.77124	1793	0	0.0088814	0.26392	0.26346	0.568423	837	0	0.0088814
TARM1	1	0.73608	0.73621	0.77124	1794	0	0.0088814	0.26392	0.26346	0.568423	859	0	0.0088814
TJP3	1	0.73608	0.73621	0.77124	1795	0	0.0088814	0.26392	0.26346	0.568423	863	0	0.0088814
COL6A6	1	0.73608	0.73621	0.77124	1796	0	0.0088814	0.26392	0.26346	0.568423	860	0	0.0088814
ADD2	1	0.73608	0.73621	0.77124	1797	0	0.0088814	0.26392	0.26346	0.568423	858	0	0.0088814
TRPC1	1	0.73608	0.73621	0.77124	1798	0	0.0088814	0.26392	0.26346	0.568423	834	0	0.0088814
SCN2B	1	0.73608	0.73621	0.77124	1799	0	0.0088814	0.26392	0.26346	0.568423	844	0	0.0088814
MOB4	1	0.73608	0.73621	0.77124	1800	0	0.0088814	0.26392	0.26346	0.568423	803	0	0.0088814
TTYH3	1	0.73608	0.73621	0.77124	1801	0	0.0088814	0.26392	0.26346	0.568423	762	0	0.0088814
SYDE1	1	0.73608	0.73621	0.77124	1802	0	0.0088814	0.26392	0.26346	0.568423	843	0	0.0088814
LGALS13	1	0.73608	0.73621	0.77124	1803	0	0.0088814	0.26392	0.26346	0.568423	836	0	0.0088814
CAMK2A	1	0.73608	0.73621	0.77124	1804	0	0.0088814	0.26392	0.26346	0.568423	436	0	0.0088814
OR2T1	1	0.73608	0.73621	0.77124	1805	0	0.0088814	0.26392	0.26346	0.568423	845	0	0.0088814
HNRNPM	1	0.73608	0.73621	0.77124	1806	0	0.0088814	0.26392	0.26346	0.568423	645	0	0.0088814
TAF9	1	0.73608	0.73621	0.77124	1807	0	0.0088814	0.26392	0.26346	0.568423	646	0	0.0088814
OR5H15	1	0.73608	0.73621	0.77124	1808	0	0.0088814	0.26392	0.26346	0.568423	626	0	0.0088814
GLB1	1	0.73608	0.73621	0.77124	1809	0	0.0088814	0.26392	0.26346	0.568423	647	0	0.0088814
MEX3A	1	0.73608	0.73621	0.77124	1810	0	0.0088814	0.26392	0.26346	0.568423	648	0	0.0088814
OR5T3	1	0.73608	0.73621	0.77124	1811	0	0.0088814	0.26392	0.26346	0.568423	649	0	0.0088814
TCEA2	1	0.73608	0.73621	0.77124	1812	0	0.0088814	0.26392	0.26346	0.568423	650	0	0.0088814
RPL10L	1	0.73608	0.73621	0.77124	1813	0	0.0088814	0.26392	0.26346	0.568423	627	0	0.0088814
ZMAT2	1	0.73608	0.73621	0.77124	1814	0	0.0088814	0.26392	0.26346	0.568423	633	0	0.0088814
DARS2	1	0.73608	0.73621	0.77124	1815	0	0.0088814	0.26392	0.26346	0.568423	634	0	0.0088814
TBC1D7	1	0.73608	0.73621	0.77124	1816	0	0.0088814	0.26392	0.26346	0.568423	632	0	0.0088814
PIK3C2G	1	0.73608	0.73621	0.77124	1817	0	0.0088814	0.26392	0.26346	0.568423	628	0	0.0088814
CCND2	1	0.73608	0.73621	0.77124	1818	0	0.0088814	0.26392	0.26346	0.568423	624	0	0.0088814
ZBTB4	1	0.73608	0.73621	0.77124	1819	0	0.0088814	0.26392	0.26346	0.568423	449	0	0.0088814
TEP1	1	0.73608	0.73621	0.77124	1820	0	0.0088814	0.26392	0.26346	0.568423	621	0	0.0088814
PLXNC1	1	0.73608	0.73621	0.77124	1821	0	0.0088814	0.26392	0.26346	0.568423	643	0	0.0088814
ZNF37A	1	0.73608	0.73621	0.77124	1822	0	0.0088814	0.26392	0.26346	0.568423	723	0	0.0088814
IL31RA	1	0.73608	0.73621	0.77124	1823	0	0.0088814	0.26392	0.26346	0.568423	720	0	0.0088814
PPIE	1	0.73608	0.73621	0.77124	1824	0	0.0088814	0.26392	0.26346	0.568423	721	0	0.0088814
PPP1R8	1	0.73608	0.73621	0.77124	1825	0	0.0088814	0.26392	0.26346	0.568423	726	0	0.0088814
RELL2	1	0.73608	0.73621	0.77124	1826	0	0.0088814	0.26392	0.26346	0.568423	719	0	0.0088814
HSP90AB1	1	0.73608	0.73621	0.77124	1827	0	0.0088814	0.26392	0.26346	0.568423	724	0	0.0088814
ZIC2	1	0.73608	0.73621	0.77124	1828	0	0.0088814	0.26392	0.26346	0.568423	725	0	0.0088814
C20orf96	1	0.73608	0.73621	0.77124	1829	0	0.0088814	0.26392	0.26346	0.568423	722	0	0.0088814
ZNF671	1	0.73608	0.73621	0.77124	1830	0	0.0088814	0.26392	0.26346	0.568423	636	0	0.0088814
ATPAF1	1	0.73608	0.73621	0.77124	1831	0	0.0088814	0.26392	0.26346	0.568423	637	0	0.0088814
GNAT1	1	0.73608	0.73621	0.77124	1832	0	0.0088814	0.26392	0.26346	0.568423	638	0	0.0088814
RBFOX2	1	0.73608	0.73621	0.77124	1833	0	0.0088814	0.26392	0.26346	0.568423	642	0	0.0088814
ZCCHC9	1	0.73608	0.73621	0.77124	1834	0	0.0088814	0.26392	0.26346	0.568423	681	0	0.0088814
IL12RB1	1	0.73608	0.73621	0.77124	1835	0	0.0088814	0.26392	0.26346	0.568423	640	0	0.0088814
CALHM2	1	0.73608	0.73621	0.77124	1836	0	0.0088814	0.26392	0.26346	0.568423	641	0	0.0088814
FBXO25	1	0.73608	0.73621	0.77124	1837	0	0.0088814	0.26392	0.26346	0.568423	629	0	0.0088814
GCFC2	1	0.73608	0.73621	0.77124	1838	0	0.0088814	0.26392	0.26346	0.568423	653	0	0.0088814
TSC22D4	1	0.73608	0.73621	0.77124	1839	0	0.0088814	0.26392	0.26346	0.568423	658	0	0.0088814
ANGPTL4	1	0.73608	0.73621	0.77124	1840	0	0.0088814	0.26392	0.26346	0.568423	663	0	0.0088814
GSTO2	1	0.73608	0.73621	0.77124	1841	0	0.0088814	0.26392	0.26346	0.568423	652	0	0.0088814
UGT1A1	1	0.73608	0.73621	0.77124	1842	0	0.0088814	0.26392	0.26346	0.568423	656	0	0.0088814
SASH3	1	0.73608	0.73621	0.77124	1843	0	0.0088814	0.26392	0.26346	0.568423	657	0	0.0088814
MAPKAPK5	1	0.73608	0.73621	0.77124	1844	0	0.0088814	0.26392	0.26346	0.568423	651	0	0.0088814
PEPD	1	0.73608	0.73621	0.77124	1845	0	0.0088814	0.26392	0.26346	0.568423	664	0	0.0088814
CLDN17	1	0.73608	0.73621	0.77124	1846	0	0.0088814	0.26392	0.26346	0.568423	742	0	0.0088814
NAGK	1	0.73608	0.73621	0.77124	1847	0	0.0088814	0.26392	0.26346	0.568423	447	0	0.0088814
SLC8A1	1	0.73608	0.73621	0.77124	1848	0	0.0088814	0.26392	0.26346	0.568423	824	0	0.0088814
DMD	1	0.73608	0.73621	0.77124	1849	0	0.0088814	0.26392	0.26346	0.568423	661	0	0.0088814
SLC22A16	1	0.73608	0.73621	0.77124	1850	0	0.0088814	0.26392	0.26346	0.568423	665	0	0.0088814
CLDN7	1	0.73608	0.73621	0.77124	1851	0	0.0088814	0.26392	0.26346	0.568423	662	0	0.0088814
PHLDB2	1	0.73608	0.73621	0.77124	1852	0	0.0088814	0.26392	0.26346	0.568423	660	0	0.0088814
FLNA	1	0.73608	0.73621	0.77124	1853	0	0.0088814	0.26392	0.26346	0.568423	655	0	0.0088814
PAIP1	1	0.73608	0.73621	0.77124	1854	0	0.0088814	0.26392	0.26346	0.568423	672	0	0.0088814
GABRR1	1	0.73608	0.73621	0.77124	1855	0	0.0088814	0.26392	0.26346	0.568423	669	0	0.0088814
MOCS3	1	0.73608	0.73621	0.77124	1856	0	0.0088814	0.26392	0.26346	0.568423	666	0	0.0088814
LY6K	1	0.73608	0.73621	0.77124	1857	0	0.0088814	0.26392	0.26346	0.568423	671	0	0.0088814
APOL2	1	0.73608	0.73621	0.77124	1858	0	0.0088814	0.26392	0.26346	0.568423	630	0	0.0088814
TGFBR1	1	0.73608	0.73621	0.77124	1859	0	0.0088814	0.26392	0.26346	0.568423	631	0	0.0088814
UQCR11	1	0.73608	0.73621	0.77124	1860	0	0.0088814	0.26392	0.26346	0.568423	670	0	0.0088814
RSAD1	1	0.73608	0.73621	0.77124	1861	0	0.0088814	0.26392	0.26346	0.568423	667	0	0.0088814
FAM166A	1	0.73608	0.73621	0.77124	1862	0	0.0088814	0.26392	0.26346	0.568423	674	0	0.0088814
AKNA	1	0.73608	0.73621	0.77124	1863	0	0.0088814	0.26392	0.26346	0.568423	675	0	0.0088814
PDGFRA	1	0.73608	0.73621	0.77124	1864	0	0.0088814	0.26392	0.26346	0.568423	676	0	0.0088814
PRDX5	1	0.73608	0.73621	0.77124	1865	0	0.0088814	0.26392	0.26346	0.568423	680	0	0.0088814
ZNF692	1	0.73608	0.73621	0.77124	1866	0	0.0088814	0.26392	0.26346	0.568423	668	0	0.0088814
IP6K1	1	0.73608	0.73621	0.77124	1867	0	0.0088814	0.26392	0.26346	0.568423	673	0	0.0088814
ATP1A3	1	0.73608	0.73621	0.77124	1868	0	0.0088814	0.26392	0.26346	0.568423	446	0	0.0088814
SLC16A7	1	0.73608	0.73621	0.77124	1869	0	0.0088814	0.26392	0.26346	0.568423	743	0	0.0088814
SMARCA5	1	0.73608	0.73621	0.77124	1870	0	0.0088814	0.26392	0.26346	0.568423	1038	0	0.0088814
GRM4	1	0.73608	0.73621	0.77124	1871	0	0.0088814	0.26392	0.26346	0.568423	1039	0	0.0088814
SCUBE1	1	0.73608	0.73621	0.77124	1872	0	0.0088814	0.26392	0.26346	0.568423	1012	0	0.0088814
KCNJ10	1	0.73608	0.73621	0.77124	1873	0	0.0088814	0.26392	0.26346	0.568423	1017	0	0.0088814
EPDR1	1	0.73608	0.73621	0.77124	1874	0	0.0088814	0.26392	0.26346	0.568423	1015	0	0.0088814
ANK1	1	0.73608	0.73621	0.77124	1875	0	0.0088814	0.26392	0.26346	0.568423	1014	0	0.0088814
ASIC2	1	0.73608	0.73621	0.77124	1876	0	0.0088814	0.26392	0.26346	0.568423	1016	0	0.0088814
POLD3	1	0.73608	0.73621	0.77124	1877	0	0.0088814	0.26392	0.26346	0.568423	991	0	0.0088814
CD320	1	0.73608	0.73621	0.77124	1878	0	0.0088814	0.26392	0.26346	0.568423	1004	0	0.0088814
PSMA4	1	0.73608	0.73621	0.77124	1879	0	0.0088814	0.26392	0.26346	0.568423	999	0	0.0088814
KRT72	1	0.73608	0.73621	0.77124	1880	0	0.0088814	0.26392	0.26346	0.568423	440	0	0.0088814
STK17B	1	0.73608	0.73621	0.77124	1881	0	0.0088814	0.26392	0.26346	0.568423	988	0	0.0088814
KIAA0913	1	0.73608	0.73621	0.77124	1882	0	0.0088814	0.26392	0.26346	0.568423	990	0	0.0088814
ADCY10	1	0.73608	0.73621	0.77124	1883	0	0.0088814	0.26392	0.26346	0.568423	996	0	0.0088814
HIST1H4D	1	0.73608	0.73621	0.77124	1884	0	0.0088814	0.26392	0.26346	0.568423	983	0	0.0088814
EPB41L4B	1	0.73608	0.73621	0.77124	1885	0	0.0088814	0.26392	0.26346	0.568423	703	0	0.0088814
TMEM44	1	0.73608	0.73621	0.77124	1886	0	0.0088814	0.26392	0.26346	0.568423	622	0	0.0088814
TINAG	1	0.73608	0.73621	0.77124	1887	0	0.0088814	0.26392	0.26346	0.568423	625	0	0.0088814
QSOX2	1	0.73608	0.73621	0.77124	1888	0	0.0088814	0.26392	0.26346	0.568423	644	0	0.0088814
POT1	1	0.73608	0.73621	0.77124	1889	0	0.0088814	0.26392	0.26346	0.568423	623	0	0.0088814
KRT84	1	0.73608	0.73621	0.77124	1890	0	0.0088814	0.26392	0.26346	0.568423	679	0	0.0088814
ABCB9	1	0.73608	0.73621	0.77124	1891	0	0.0088814	0.26392	0.26346	0.568423	678	0	0.0088814
FAM135A	1	0.73608	0.73621	0.77124	1892	0	0.0088814	0.26392	0.26346	0.568423	635	0	0.0088814
FAM22F	1	0.73608	0.73621	0.77124	1893	0	0.0088814	0.26392	0.26346	0.568423	639	0	0.0088814
LAMP2	1	0.73608	0.73621	0.77124	1894	0	0.0088814	0.26392	0.26346	0.568423	692	0	0.0088814
ACP1	1	0.73608	0.73621	0.77124	1895	0	0.0088814	0.26392	0.26346	0.568423	696	0	0.0088814
MRAP2	1	0.73608	0.73621	0.77124	1896	0	0.0088814	0.26392	0.26346	0.568423	704	0	0.0088814
PLRG1	1	0.73608	0.73621	0.77124	1897	0	0.0088814	0.26392	0.26346	0.568423	733	0	0.0088814
TPD52L2	1	0.73608	0.73621	0.77124	1898	0	0.0088814	0.26392	0.26346	0.568423	715	0	0.0088814
MSRB2	1	0.73608	0.73621	0.77124	1899	0	0.0088814	0.26392	0.26346	0.568423	736	0	0.0088814
CNOT6	1	0.73608	0.73621	0.77124	1900	0	0.0088814	0.26392	0.26346	0.568423	741	0	0.0088814
CIR1	1	0.73608	0.73621	0.77124	1901	0	0.0088814	0.26392	0.26346	0.568423	1078	0	0.0088814
R3HDML	1	0.73608	0.73621	0.77124	1902	0	0.0088814	0.26392	0.26346	0.568423	885	0	0.0088814
ASTE1	1	0.73608	0.73621	0.77124	1903	0	0.0088814	0.26392	0.26346	0.568423	884	0	0.0088814
COL17A1	1	0.73608	0.73621	0.77124	1904	0	0.0088814	0.26392	0.26346	0.568423	438	0	0.0088814
MMRN1	1	0.73608	0.73621	0.77124	1905	0	0.0088814	0.26392	0.26346	0.568423	886	0	0.0088814
MS4A6A	1	0.73608	0.73621	0.77124	1906	0	0.0088814	0.26392	0.26346	0.568423	441	0	0.0088814
GPX7	1	0.73608	0.73621	0.77124	1907	0	0.0088814	0.26392	0.26346	0.568423	865	0	0.0088814
NOL6	1	0.73608	0.73621	0.77124	1908	0	0.0088814	0.26392	0.26346	0.568423	887	0	0.0088814
PAAF1	1	0.73608	0.73621	0.77124	1909	0	0.0088814	0.26392	0.26346	0.568423	955	0	0.0088814
RBM4	1	0.73608	0.73621	0.77124	1910	0	0.0088814	0.26392	0.26346	0.568423	439	0	0.0088814
HCFC1R1	1	0.73608	0.73621	0.77124	1911	0	0.0088814	0.26392	0.26346	0.568423	939	0	0.0088814
RNF111	1	0.73608	0.73621	0.77124	1912	0	0.0088814	0.26392	0.26346	0.568423	944	0	0.0088814
TRIM5	1	0.73608	0.73621	0.77124	1913	0	0.0088814	0.26392	0.26346	0.568423	950	0	0.0088814
CYB5B	1	0.73608	0.73621	0.77124	1914	0	0.0088814	0.26392	0.26346	0.568423	979	0	0.0088814
KRTAP5-5	1	0.73608	0.73621	0.77124	1915	0	0.0088814	0.26392	0.26346	0.568423	968	0	0.0088814
RPRD2	1	0.73608	0.73621	0.77124	1916	0	0.0088814	0.26392	0.26346	0.568423	934	0	0.0088814
ETFB	1	0.73608	0.73621	0.77124	1917	0	0.0088814	0.26392	0.26346	0.568423	877	0	0.0088814
SERPINF1	1	0.73608	0.73621	0.77124	1918	0	0.0088814	0.26392	0.26346	0.568423	1053	0	0.0088814
TAL1	1	0.73608	0.73621	0.77124	1919	0	0.0088814	0.26392	0.26346	0.568423	1051	0	0.0088814
ANKRD2	1	0.73608	0.73621	0.77124	1920	0	0.0088814	0.26392	0.26346	0.568423	1044	0	0.0088814
CASR	1	0.73608	0.73621	0.77124	1921	0	0.0088814	0.26392	0.26346	0.568423	1079	0	0.0088814
DYRK1A	1	0.73608	0.73621	0.77124	1922	0	0.0088814	0.26392	0.26346	0.568423	1084	0	0.0088814
THBS3	1	0.73608	0.73621	0.77124	1923	0	0.0088814	0.26392	0.26346	0.568423	1085	0	0.0088814
ZNF182	1	0.73608	0.73621	0.77124	1924	0	0.0088814	0.26392	0.26346	0.568423	1082	0	0.0088814
EIF4G1	1	0.73608	0.73621	0.77124	1925	0	0.0088814	0.26392	0.26346	0.568423	1068	0	0.0088814
TAS2R3	1	0.73608	0.73621	0.77124	1926	0	0.0088814	0.26392	0.26346	0.568423	896	0	0.0088814
RCN1	1	0.73608	0.73621	0.77124	1927	0	0.0088814	0.26392	0.26346	0.568423	920	0	0.0088814
ENPP2	1	0.73608	0.73621	0.77124	1928	0	0.0088814	0.26392	0.26346	0.568423	908	0	0.0088814
TMPRSS2	1	0.73608	0.73621	0.77124	1929	0	0.0088814	0.26392	0.26346	0.568423	906	0	0.0088814
DNAH6	1	0.73608	0.73621	0.77124	1930	0	0.0088814	0.26392	0.26346	0.568423	1073	0	0.0088814
MGST2	1	0.73608	0.73621	0.77124	1931	0	0.0088814	0.26392	0.26346	0.568423	1072	0	0.0088814
C14orf159	1	0.73608	0.73621	0.77124	1932	0	0.0088814	0.26392	0.26346	0.568423	900	0	0.0088814
STX2	1	0.73608	0.73621	0.77124	1933	0	0.0088814	0.26392	0.26346	0.568423	798	0	0.0088814
WRN	1	0.73608	0.73621	0.77124	1934	0	0.0088814	0.26392	0.26346	0.568423	779	0	0.0088814
TMPRSS3	1	0.73608	0.73621	0.77124	1935	0	0.0088814	0.26392	0.26346	0.568423	776	0	0.0088814
KIAA1407	1	0.73608	0.73621	0.77124	1936	0	0.0088814	0.26392	0.26346	0.568423	797	0	0.0088814
EME1	1	0.73608	0.73621	0.77124	1937	0	0.0088814	0.26392	0.26346	0.568423	801	0	0.0088814
TUBB	1	0.73608	0.73621	0.77124	1938	0	0.0088814	0.26392	0.26346	0.568423	799	0	0.0088814
MEF2A	1	0.73608	0.73621	0.77124	1939	0	0.0088814	0.26392	0.26346	0.568423	796	0	0.0088814
EIF4A3	1	0.73608	0.73621	0.77124	1940	0	0.0088814	0.26392	0.26346	0.568423	773	0	0.0088814
DLD	1	0.73608	0.73621	0.77124	1941	0	0.0088814	0.26392	0.26346	0.568423	786	0	0.0088814
CDX1	1	0.73608	0.73621	0.77124	1942	0	0.0088814	0.26392	0.26346	0.568423	787	0	0.0088814
SRP72	1	0.73608	0.73621	0.77124	1943	0	0.0088814	0.26392	0.26346	0.568423	784	0	0.0088814
RHOBTB1	1	0.73608	0.73621	0.77124	1944	0	0.0088814	0.26392	0.26346	0.568423	785	0	0.0088814
CNRIP1	1	0.73608	0.73621	0.77124	1945	0	0.0088814	0.26392	0.26346	0.568423	774	0	0.0088814
AMDHD2	1	0.73608	0.73621	0.77124	1946	0	0.0088814	0.26392	0.26346	0.568423	775	0	0.0088814
POLR3B	1	0.73608	0.73621	0.77124	1947	0	0.0088814	0.26392	0.26346	0.568423	780	0	0.0088814
ELP2	1	0.73608	0.73621	0.77124	1948	0	0.0088814	0.26392	0.26346	0.568423	795	0	0.0088814
NGEF	1	0.73608	0.73621	0.77124	1949	0	0.0088814	0.26392	0.26346	0.568423	756	0	0.0088814
LDLRAD3	1	0.73608	0.73621	0.77124	1950	0	0.0088814	0.26392	0.26346	0.568423	751	0	0.0088814
FAM49B	1	0.73608	0.73621	0.77124	1951	0	0.0088814	0.26392	0.26346	0.568423	752	0	0.0088814
OR2A2	1	0.73608	0.73621	0.77124	1952	0	0.0088814	0.26392	0.26346	0.568423	755	0	0.0088814
SFXN4	1	0.73608	0.73621	0.77124	1953	0	0.0088814	0.26392	0.26346	0.568423	744	0	0.0088814
ACSBG1	1	0.73608	0.73621	0.77124	1954	0	0.0088814	0.26392	0.26346	0.568423	745	0	0.0088814
HSPB2	1	0.73608	0.73621	0.77124	1955	0	0.0088814	0.26392	0.26346	0.568423	750	0	0.0088814
DNAH12	1	0.73608	0.73621	0.77124	1956	0	0.0088814	0.26392	0.26346	0.568423	753	0	0.0088814
FBXO30	1	0.73608	0.73621	0.77124	1957	0	0.0088814	0.26392	0.26346	0.568423	788	0	0.0088814
CREBL2	1	0.73608	0.73621	0.77124	1958	0	0.0088814	0.26392	0.26346	0.568423	789	0	0.0088814
DRP2	1	0.73608	0.73621	0.77124	1959	0	0.0088814	0.26392	0.26346	0.568423	790	0	0.0088814
ZNF646	1	0.73608	0.73621	0.77124	1960	0	0.0088814	0.26392	0.26346	0.568423	791	0	0.0088814
PDXP	1	0.73608	0.73621	0.77124	1961	0	0.0088814	0.26392	0.26346	0.568423	792	0	0.0088814
ANKRD33B	1	0.73608	0.73621	0.77124	1962	0	0.0088814	0.26392	0.26346	0.568423	793	0	0.0088814
SH2B1	1	0.73608	0.73621	0.77124	1963	0	0.0088814	0.26392	0.26346	0.568423	794	0	0.0088814
STAU1	1	0.73608	0.73621	0.77124	1964	0	0.0088814	0.26392	0.26346	0.568423	781	0	0.0088814
C16orf86	1	0.73608	0.73621	0.77124	1965	0	0.0088814	0.26392	0.26346	0.568423	857	0	0.0088814
INSRR	1	0.73608	0.73621	0.77124	1966	0	0.0088814	0.26392	0.26346	0.568423	852	0	0.0088814
KANK2	1	0.73608	0.73621	0.77124	1967	0	0.0088814	0.26392	0.26346	0.568423	813	0	0.0088814
GJD4	1	0.73608	0.73621	0.77124	1968	0	0.0088814	0.26392	0.26346	0.568423	839	0	0.0088814
TEX34	1	0.73608	0.73621	0.77124	1969	0	0.0088814	0.26392	0.26346	0.568423	435	0	0.0088814
WIPF2	1	0.73608	0.73621	0.77124	1970	0	0.0088814	0.26392	0.26346	0.568423	841	0	0.0088814
RPS15A	1	0.73608	0.73621	0.77124	1971	0	0.0088814	0.26392	0.26346	0.568423	835	0	0.0088814
IL5RA	1	0.73608	0.73621	0.77124	1972	0	0.0088814	0.26392	0.26346	0.568423	812	0	0.0088814
CCDC43	1	0.73608	0.73621	0.77124	1973	0	0.0088814	0.26392	0.26346	0.568423	659	0	0.0088814
RPS3	1	0.73608	0.73621	0.77124	1974	0	0.0088814	0.26392	0.26346	0.568423	654	0	0.0088814
PSMC3IP	1	0.73608	0.73621	0.77124	1975	0	0.0088814	0.26392	0.26346	0.568423	677	0	0.0088814
BCKDHA	1	0.73608	0.73621	0.77124	1976	0	0.0088814	0.26392	0.26346	0.568423	823	0	0.0088814
SAMD10	1	0.73608	0.73621	0.77124	1977	0	0.0088814	0.26392	0.26346	0.568423	827	0	0.0088814
IL27RA	1	0.73608	0.73621	0.77124	1978	0	0.0088814	0.26392	0.26346	0.568423	833	0	0.0088814
NDUFC2	1	0.73608	0.73621	0.77124	1979	0	0.0088814	0.26392	0.26346	0.568423	826	0	0.0088814
PIP5K1A	1	0.73608	0.73621	0.77124	1980	0	0.0088814	0.26392	0.26346	0.568423	846	0	0.0088814
HOXB5	1	0.73608	0.73621	0.77124	1981	0	0.0088814	0.26392	0.26346	0.568423	802	0	0.0088814
PRR12	1	0.73608	0.73621	0.77124	1982	0	0.0088814	0.26392	0.26346	0.568423	800	0	0.0088814
ACPL2	1	0.73608	0.73621	0.77124	1983	0	0.0088814	0.26392	0.26346	0.568423	754	0	0.0088814
SCN9A	1	0.73608	0.73621	0.77124	1984	0	0.0088814	0.26392	0.26346	0.568423	777	0	0.0088814
SYT6	1	0.73608	0.73621	0.77124	1985	0	0.0088814	0.26392	0.26346	0.568423	782	0	0.0088814
ASCC2	1	0.73608	0.73621	0.77124	1986	0	0.0088814	0.26392	0.26346	0.568423	783	0	0.0088814
DMPK	1	0.73608	0.73621	0.77124	1987	0	0.0088814	0.26392	0.26346	0.568423	778	0	0.0088814
INHBE	1	0.73608	0.73621	0.77124	1988	0	0.0088814	0.26392	0.26346	0.568423	757	0	0.0088814
XPA	1	0.73608	0.73621	0.77124	1989	0	0.0088814	0.26392	0.26346	0.568423	848	0	0.0088814
SVIL	1	0.73608	0.73621	0.77124	1990	0	0.0088814	0.26392	0.26346	0.568423	847	0	0.0088814
FAM69B	1	0.73608	0.73621	0.77124	1991	0	0.0088814	0.26392	0.26346	0.568423	434	0	0.0088814
RACGAP1	1	0.73608	0.73621	0.77124	1992	0	0.0088814	0.26392	0.26346	0.568423	842	0	0.0088814
DPF1	1	0.73608	0.73621	0.77124	1993	0	0.0088814	0.26392	0.26346	0.568423	746	0	0.0088814
SHQ1	1	0.73608	0.73621	0.77124	1994	0	0.0088814	0.26392	0.26346	0.568423	748	0	0.0088814
SPOCK3	1	0.73608	0.73621	0.77124	1995	0	0.0088814	0.26392	0.26346	0.568423	769	0	0.0088814
ACLY	1	0.73608	0.73621	0.77124	1996	0	0.0088814	0.26392	0.26346	0.568423	714	0	0.0088814
GAPT	1	0.73608	0.73621	0.77124	1997	0	0.0088814	0.26392	0.26346	0.568423	866	0	0.0088814
SUSD5	1	0.73608	0.73621	0.77124	1998	0	0.0088814	0.26392	0.26346	0.568423	875	0	0.0088814
STAC2	1	0.73608	0.73621	0.77124	1999	0	0.0088814	0.26392	0.26346	0.568423	876	0	0.0088814
STRN4	1	0.73608	0.73621	0.77124	2000	0	0.0088814	0.26392	0.26346	0.568423	864	0	0.0088814
NRG1	1	0.73608	0.73621	0.77124	2001	0	0.0088814	0.26392	0.26346	0.568423	869	0	0.0088814
ZNF224	1	0.73608	0.73621	0.77124	2002	0	0.0088814	0.26392	0.26346	0.568423	870	0	0.0088814
MDC1	1	0.73608	0.73621	0.77124	2003	0	0.0088814	0.26392	0.26346	0.568423	867	0	0.0088814
CTSS	1	0.73608	0.73621	0.77124	2004	0	0.0088814	0.26392	0.26346	0.568423	874	0	0.0088814
TUBB6	1	0.73608	0.73621	0.77124	2005	0	0.0088814	0.26392	0.26346	0.568423	913	0	0.0088814
GHRL	1	0.73608	0.73621	0.77124	2006	0	0.0088814	0.26392	0.26346	0.568423	914	0	0.0088814
TNFRSF25	1	0.73608	0.73621	0.77124	2007	0	0.0088814	0.26392	0.26346	0.568423	911	0	0.0088814
ZMAT1	1	0.73608	0.73621	0.77124	2008	0	0.0088814	0.26392	0.26346	0.568423	912	0	0.0088814
TMEM87B	1	0.73608	0.73621	0.77124	2009	0	0.0088814	0.26392	0.26346	0.568423	871	0	0.0088814
NOX5	1	0.73608	0.73621	0.77124	2010	0	0.0088814	0.26392	0.26346	0.568423	872	0	0.0088814
