sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
ACP1_m264983	ACP1	2266.4/1698.1	1337.5/1665.4	1982.3	1501.5	-0.40054	1.615e+05	65862	1.8734	0.030504	0.9695	0.061008	0.18409	False
ACIN1_m23535193	ACIN1	604.59/804.82	365.02/516.68	704.7	440.85	-0.67551	20045	19839	1.8733	0.030514	0.96949	0.061028	0.18409	False
ADAP1_m994042	ADAP1	314.96/360.78	387.06/633.09	337.87	510.07	0.59281	1049.8	8459.9	1.8722	0.96941	0.03059	0.06118	0.18409	True
ADRB3_p37823908	ADRB3	508.05/390.27	624.67/679.55	449.16	652.11	0.5369	6936.2	11768	1.8709	0.96932	0.030681	0.061363	0.18409	True
ACVR1B_p52369196	ACVR1B	436.83/277.52	147.84/211.88	357.17	179.86	-0.98581	12689	9022.7	1.8679	0.030888	0.96911	0.061776	0.18477	False
ACP1_p272032	ACP1	1741/1394.6	1166.6/1135.5	1567.8	1151	-0.44547	60003	50165	1.8607	0.031394	0.96861	0.062788	0.18724	False
ADI1_m3523162	ADI1	637.83/693.81	309.11/516.17	665.82	412.64	-0.68892	1566.8	18575	1.8576	0.03161	0.96839	0.06322	0.18797	False
ADPRHL2_p36554606	ADPRHL2	276.97/239.36	45.157/181.25	258.17	113.2	-1.1823	707.23	6193.8	1.8489	0.032236	0.96776	0.064472	0.19054	False
ACVRL1_m52306276	ACVRL1	992.35/860.32	1209/1253.9	926.34	1231.5	0.41039	8716.4	27244	1.8487	0.96775	0.032253	0.064506	0.19054	True
ACTN1_m69445694	ACTN1	335.53/615.75	438.67/98.537	475.64	268.6	-0.82207	39262	12576	1.8464	0.03242	0.96758	0.064841	0.19054	False
ACSS2_m33500924	ACSS2	640.99/577.59	904.75/791.87	609.29	848.31	0.47679	2009.8	16759	1.8463	0.96758	0.032423	0.064847	0.19054	True
ADIRF_p88729984	ADIRF	1430.8/1535	956.9/1210.5	1482.9	1083.7	-0.45209	5437.7	47028	1.8408	0.032826	0.96717	0.065651	0.19233	False
ACAD9_m128598631	ACAD9	430.49/594.94	239.76/356.88	512.72	298.32	-0.77929	13521	13720	1.8305	0.033589	0.96641	0.067177	0.1957	False
ADAMTS5_p28338667	ADAMTS5	1201.3/901.95	1028.9/1724.7	1051.6	1376.8	0.38839	44797	31563	1.8304	0.9664	0.033596	0.067192	0.1957	True
ACBD6_p180471286	ACBD6	778.69/983.47	796.7/382.4	881.08	589.55	-0.57884	20968	25706	1.8183	0.03451	0.96549	0.06902	0.20044	False
ADRB2_p148206455	ADRB2	5330.5/3472.5	3402.4/3919	4401.5	3660.7	-0.26582	1.7261e+06	1.6628e+05	1.8168	0.034628	0.96537	0.069255	0.20054	False
ACVRL1_p52306883	ACVRL1	1671.3/1103.2	990.23/1032.3	1387.2	1011.3	-0.45564	1.6141e+05	43526	1.802	0.035769	0.96423	0.071539	0.2051	False
ABI1_m27149743	ABI1	1521/686.87	689.18/860.28	1103.9	774.73	-0.51031	3.4787e+05	33391	1.8015	0.035814	0.96419	0.071627	0.2051	False
ACVR2A_p148602720	ACVR2A	1521/699.01	1265.5/1614.9	1110	1440.2	0.3754	3.3781e+05	33604	1.8012	0.96416	0.035837	0.071674	0.2051	True
ADRBK1_p67034172	ADRBK1	1422.8/1753.6	1260.1/1103.8	1588.2	1182	-0.42592	54697	50925	1.8003	0.035907	0.96409	0.071815	0.2051	False
ADK_p76154015	ADK	489.05/478.73	763.91/611.64	483.89	687.78	0.50637	53.334	12829	1.8	0.96407	0.035928	0.071855	0.2051	True
A1CF_p52595870	A1CF	986.02/1011.2	807.99/570.29	998.62	689.14	-0.5345	317.53	29725	1.795	0.036323	0.96368	0.072646	0.20654	False
ABCB8_p150730680	ABCB8	832.5/834.3	544.04/565.69	833.4	554.86	-0.58601	1.6232	24100	1.7942	0.036388	0.96361	0.072776	0.20654	False
AEN_m89169544	AEN	577.69/671.26	430.07/351.77	624.47	390.92	-0.67439	4377.9	17244	1.7786	0.037656	0.96234	0.075313	0.21314	False
ADAM12_m128019019	ADAM12	1191.8/1274.9	921.42/852.62	1233.3	887.02	-0.47505	3452.5	37974	1.7771	0.037776	0.96222	0.075553	0.21321	False
ACTL6A_p179287902	ACTL6A	811.93/863.79	531.13/591.73	837.86	561.43	-0.57675	1344.9	24249	1.7751	0.037938	0.96206	0.075877	0.21352	False
ADK_p76074446	ADK	1620.7/440.57	556.94/884.28	1030.6	720.61	-0.51563	6.9634e+05	30833	1.7655	0.038736	0.96126	0.077472	0.2174	False
AHCTF1_m247094617	AHCTF1	910.05/645.24	461.25/571.82	777.65	516.53	-0.58932	35063	22240	1.7509	0.039981	0.96002	0.079961	0.22332	False
ACTR1A_p104262351	ACTR1A	1047.7/1073.7	654.78/2091.7	1060.7	1373.3	0.37227	335.86	31880	1.7505	0.95998	0.040015	0.08003	0.22332	True
ADNP_m49520451	ADNP	1775.8/764.92	659.08/1188.6	1270.4	923.82	-0.45912	5.1093e+05	39300	1.748	0.04023	0.95977	0.080459	0.22332	False
ADIRF_m88729968	ADIRF	791.35/657.38	528.98/420.19	724.37	474.58	-0.60901	8973.8	20482	1.7453	0.040466	0.95953	0.080931	0.22332	False
AFF4_p132272747	AFF4	568.19/111.01	61.822/295.61	339.6	178.72	-0.92235	1.0451e+05	8510.2	1.7453	0.04047	0.95953	0.08094	0.22332	False
ACIN1_p23538730	ACIN1	1019.3/459.65	565/408.44	739.45	486.72	-0.60235	1.5658e+05	20978	1.7449	0.040498	0.9595	0.080997	0.22332	False
ABT1_p26597361	ABT1	365.6/437.1	264.49/183.8	401.35	224.15	-0.8376	2555.7	10329	1.7441	0.040573	0.95943	0.081147	0.22332	False
AGAP3_p150783825	AGAP3	351.36/620.96	818.74/549.36	486.16	684.05	0.49181	36341	12899	1.7424	0.95928	0.040721	0.081442	0.22352	True
ADAMTS5_p28338524	ADAMTS5	971.78/1016.4	860.13/530.47	994.1	695.3	-0.51514	996.74	29569	1.7377	0.041135	0.95886	0.08227	0.22517	False
ACTR1A_p104262374	ACTR1A	1440.3/705.95	639.19/884.28	1073.1	761.73	-0.49388	2.6961e+05	32312	1.7322	0.041621	0.95838	0.083241	0.22708	False
ADRM1_m60878651	ADRM1	792.93/646.97	478.99/467.16	719.95	473.07	-0.6048	10652	20338	1.7312	0.041711	0.95829	0.083422	0.22708	False
ADCK4_m41220291	ADCK4	242.15/183.86	596.72/72.499	213.01	334.61	0.64913	1699.1	4956.8	1.7272	0.95788	0.042118	0.084236	0.22802	True
AGPAT5_m6566212	AGPAT5	2639.9/2395.4	1833.2/2184.1	2517.7	2008.7	-0.32571	29909	86929	1.7264	0.04214	0.95786	0.084279	0.22802	False
ACTL7A_p111624691	ACTL7A	360.86/485.66	512.32/695.88	423.26	604.1	0.51223	7788.6	10985	1.7254	0.95777	0.042227	0.084453	0.22802	True
ABT1_p26597313	ABT1	33.237/175.19	203.21/164.91	104.21	184.06	0.81468	10075	2165.9	1.7157	0.95634	0.043658	0.087316	0.23382	True
AGL_m100327128	AGL	131.36/242.83	271.48/326.75	187.1	299.12	0.67404	6212.6	4265.3	1.7152	0.95676	0.043244	0.086488	0.23226	True
ADCK5_p145608311	ADCK5	647.32/725.03	1044/804.12	686.18	924.06	0.42886	3018.9	19235	1.7152	0.95684	0.043157	0.086315	0.23226	True
ABL1_p133729441	ABL1	678.98/407.61	422/250.68	543.3	336.34	-0.69017	36820	14673	1.7085	0.043769	0.95623	0.087537	0.23382	False
ACAT2_p160183141	ACAT2	1339/823.9	523.07/1024.7	1081.4	773.88	-0.48224	1.3265e+05	32603	1.7033	0.044256	0.95574	0.088511	0.23579	False
AHCY_m32883301	AHCY	422.58/402.41	284.92/190.95	412.49	237.93	-0.79126	203.48	10662	1.6909	0.045429	0.95457	0.090857	0.2414	False
ACAD11_p132378489	ACAD11	807.18/1292.2	723.05/777.06	1049.7	750.06	-0.48435	1.1763e+05	31496	1.6884	0.045669	0.95433	0.091337	0.24203	False
ABLIM2_m8108265	ABLIM2	1709.3/1165.6	976.25/1181.4	1437.5	1078.8	-0.41371	1.4782e+05	45359	1.6838	0.046107	0.95389	0.092213	0.24371	False
ADH5_p100002510	ADH5	477.98/235.89	384.91/648.4	356.94	516.66	0.5323	29302	9015.7	1.6821	0.95373	0.046274	0.092549	0.24395	True
ADNP_m49518587	ADNP	3249.3/2581	1563.3/3188.4	2915.1	2375.9	-0.295	2.2333e+05	1.0306e+05	1.6799	0.046492	0.95351	0.092985	0.24445	False
ADI1_m3517677	ADI1	446.32/476.99	192.99/360.45	461.66	276.72	-0.7363	470.34	12148	1.678	0.046673	0.95333	0.093345	0.24476	False
AHNAK_m62303560	AHNAK	758.11/936.64	875.72/1342.8	847.38	1109.2	0.3881	15936	24569	1.6706	0.9526	0.047397	0.094793	0.2479	True
ADAD1_p123301314	ADAD1	1568.5/1375.5	1117.1/1107.9	1472	1112.5	-0.40362	18622	46625	1.6647	0.047983	0.95202	0.095967	0.25011	False
AAAS_m53715212	AAAS	402.01/589.74	230.62/378.83	495.87	304.73	-0.70063	17621	13198	1.6639	0.048069	0.95193	0.096138	0.25011	False
ABHD14B_p52004076	ABHD14B	2239.5/1842.1	1766.5/1447.9	2040.8	1607.2	-0.34437	78989	68125	1.6612	0.048341	0.95166	0.096683	0.25051	False
ACTL6B_p100253094	ACTL6B	1017.7/1375.5	1181.1/576.42	1196.6	878.74	-0.44496	64009	36664	1.6599	0.04847	0.95153	0.09694	0.25051	False
ACVR2B_m38518849	ACVR2B	696.39/719.82	609.62/337.99	708.11	473.8	-0.57867	274.62	19950	1.6588	0.048573	0.95143	0.097146	0.25051	False
AFF1_p87967338	AFF1	667.9/626.16	703.7/1034.9	647.03	869.3	0.42544	871.09	17969	1.6581	0.95135	0.048647	0.097295	0.25051	True
ACLY_m40070029	ACLY	142.44/235.89	104.83/58.714	189.17	81.771	-1.2001	4366.6	4320	1.6524	0.049228	0.95077	0.098457	0.25284	False
ABL2_p179100524	ABL2	745.45/461.38	644.03/987.92	603.42	815.97	0.43475	40348	16572	1.6512	0.95065	0.049352	0.098704	0.25284	True
ADIRF_p88729951	ADIRF	468.48/424.96	234.92/303.27	446.72	269.1	-0.72912	947.12	11694	1.6427	0.050222	0.94978	0.10044	0.25617	False
ADRB3_m37823894	ADRB3	1308.9/1821.2	1841.8/2023.3	1565.1	1932.5	0.3041	1.3125e+05	50065	1.6423	0.94974	0.05026	0.10052	0.25617	True
ACTN1_m69392359	ACTN1	587.18/345.17	764.98/529.44	466.18	647.21	0.4725	29285	12286	1.6333	0.94879	0.051207	0.10241	0.26034	True
ADRM1_m60878634	ADRM1	441.57/641.77	370.93/318.08	541.67	344.5	-0.65138	20040	14622	1.6306	0.051489	0.94851	0.10298	0.2611	False
AGBL5_p27275870	AGBL5	737.54/534.23	335.99/505.45	635.89	420.72	-0.59475	20667	17610	1.6214	0.052464	0.94754	0.10493	0.26538	False
AFMID_m76183493	AFMID	481.14/187.33	187.62/186.35	334.23	186.98	-0.83456	43163	8354.6	1.6121	0.05347	0.94653	0.10694	0.26978	False
ABT1_p26597293	ABT1	563.44/678.2	287.07/533.53	620.82	410.3	-0.59631	6584.3	17127	1.6086	0.05385	0.94615	0.1077	0.2709	False
AEBP1_m44144289	AEBP1	2111.3/2057.1	1388/1930.9	2084.2	1659.5	-0.32861	1468.1	69811	1.6076	0.053963	0.94604	0.10793	0.2709	False
ACTL6B_m100253081	ACTL6B	626.75/674.73	403.19/467.67	650.74	435.43	-0.57855	1150.9	18088	1.6009	0.054696	0.9453	0.10939	0.273	False
AFAP1L2_p116100409	AFAP1L2	1448.2/1106.6	1981/1210.5	1277.4	1595.8	0.32081	58328	39553	1.6008	0.94529	0.054712	0.10942	0.273	True
ADD1_p2877743	ADD1	617.25/1365.1	620.91/812.29	991.16	716.6	-0.46739	2.7961e+05	29468	1.5994	0.054863	0.94514	0.10973	0.273	False
ACTR5_m37377189	ACTR5	731.21/756.25	1345/607.05	743.73	976.04	0.39171	313.54	21119	1.5986	0.94505	0.054954	0.10991	0.273	True
ADH7_p100350718	ADH7	185.18/313.95	195.14/58.203	249.56	126.67	-0.97271	8291.1	5955.2	1.5976	0.055065	0.94493	0.11013	0.273	False
AEBP2_m19615553	AEBP2	1476.7/522.09	737.57/710.69	999.38	724.13	-0.46423	4.556e+05	29751	1.5958	0.05527	0.94473	0.11054	0.27334	False
ACVR2A_p148653859	ACVR2A	267.48/607.08	515.54/699.46	437.28	607.5	0.47341	57666	11408	1.5937	0.9445	0.0555	0.111	0.2738	True
AGPAT5_m6566307	AGPAT5	310.21/244.57	198.37/95.984	277.39	147.18	-0.90978	2154.5	6731.2	1.5901	0.055904	0.9441	0.11181	0.27512	False
ACTL6B_m100253086	ACTL6B	686.89/903.68	1011.7/1058.9	795.29	1035.3	0.38009	23499	22826	1.5887	0.94393	0.056065	0.11213	0.27523	True
ABCF1_p30539272	ABCF1	1196.5/1014.7	807.99/823.01	1105.6	815.5	-0.43862	16531	33450	1.5862	0.056347	0.94365	0.11269	0.27537	False
ACVRL1_m52306921	ACVRL1	797.68/513.42	1250.4/489.11	655.55	869.77	0.40738	40403	18243	1.586	0.94363	0.05637	0.11274	0.27537	True
ADPRHL2_m36554563	ADPRHL2	1302.6/411.08	670.37/544.25	856.82	607.31	-0.49587	3.9737e+05	24887	1.5816	0.056866	0.94313	0.11373	0.27712	False
ADD1_p2877730	ADD1	208.92/24.283	203.21/186.86	116.6	195.03	0.73722	17045	2466.7	1.5793	0.94232	0.057683	0.11537	0.2796	True
AHNAK2_p105423957	AHNAK2	728.04/539.43	267.18/583.56	633.74	425.37	-0.57405	17786	17541	1.5733	0.057828	0.94217	0.11566	0.2796	False
ADAM12_m128018982	ADAM12	693.22/345.17	355.34/312.46	519.2	333.9	-0.63532	60571	13921	1.5705	0.058147	0.94185	0.11629	0.2796	False
ACSL6_p131329824	ACSL6	1106.3/955.72	1140.2/370.15	1031	755.18	-0.44865	11339	30847	1.5705	0.058149	0.94185	0.1163	0.2796	False
ADRM1_p60878704	ADRM1	294.38/655.65	309.65/288.46	475.02	299.06	-0.66578	65256	12557	1.5703	0.058167	0.94183	0.11633	0.2796	False
ADRBK1_m67034219	ADRBK1	1194.9/1111.8	826.8/891.43	1153.4	859.12	-0.42452	3454	35133	1.5699	0.058215	0.94179	0.11643	0.2796	False
ACTR8_m53916091	ACTR8	378.27/763.19	194.07/557.01	570.73	375.54	-0.60252	74082	15535	1.566	0.058673	0.94133	0.11735	0.28098	False
AGBL5_p27275854	AGBL5	319.71/810.02	417.17/1100.2	564.86	758.7	0.42499	1.202e+05	15350	1.5645	0.94116	0.058845	0.11769	0.28098	True
AFAP1L2_m116100394	AFAP1L2	716.96/966.13	732.73/462.56	841.55	597.64	-0.49305	31041	24373	1.5623	0.059111	0.94089	0.11822	0.28098	False
AHRR_m344069	AHRR	447.9/364.25	181.17/311.44	406.08	246.3	-0.71903	3499.2	10470	1.5618	0.05917	0.94083	0.11834	0.28098	False
ACTN1_m69445700	ACTN1	753.37/558.51	883.25/850.58	655.94	866.92	0.40179	18984	18256	1.5615	0.94079	0.059206	0.11841	0.28098	True
AGTPBP1_m88307687	AGTPBP1	2141.4/1214.2	1219.8/1409.1	1677.8	1314.5	-0.35185	4.2988e+05	54273	1.5596	0.059431	0.94057	0.11886	0.28138	False
ADH7_m100350735	ADH7	875.23/648.71	660.15/404.87	761.97	532.51	-0.51611	25657	21721	1.5569	0.059742	0.94026	0.11948	0.2816	False
ACVR2B_p38518854	ACVR2B	2310.7/1592.3	1459.5/1651.6	1951.5	1555.6	-0.32694	2.5809e+05	64678	1.5568	0.059759	0.94024	0.11952	0.2816	False
ADRA1A_m26722434	ADRA1A	1133.2/1273.1	839.17/970.05	1203.2	904.61	-0.41108	9789	36899	1.5543	0.060058	0.93994	0.12012	0.28234	False
ADARB2_m1779246	ADARB2	2006.9/1548.9	1500.9/1306.5	1777.9	1403.7	-0.3407	1.0486e+05	58049	1.553	0.060209	0.93979	0.12042	0.28239	False
AFTPH_p64778649	AFTPH	1856.5/1465.7	1130.5/1472.9	1661.1	1301.7	-0.35144	76379	53647	1.5515	0.060396	0.9396	0.12079	0.2826	False
AGBL5_m27276001	AGBL5	672.65/541.17	316.1/498.3	606.91	407.2	-0.57458	8643.3	16683	1.5462	0.061029	0.93897	0.12206	0.28467	False
ADAMTS5_m28338537	ADAMTS5	1057.2/1252.3	580.05/1149.8	1154.8	864.91	-0.41658	19027	35183	1.5454	0.061124	0.93888	0.12225	0.28467	False
ACP1_p272042	ACP1	929.05/1156.9	759.07/781.66	1043	770.36	-0.43662	25964	31262	1.5419	0.061553	0.93845	0.12311	0.286	False
ACTRT3_p169487280	ACTRT3	1582.7/978.27	1077.9/869.98	1280.5	973.92	-0.39446	1.8267e+05	39664	1.5393	0.061865	0.93814	0.12373	0.28679	False
ACTL6B_p100253037	ACTL6B	1502/797.88	547.26/1178.9	1149.9	863.06	-0.41359	2.4788e+05	35011	1.5331	0.062623	0.93738	0.12525	0.28959	False
ADCK1_p78285311	ADCK1	935.38/685.13	613.92/538.63	810.26	576.28	-0.49089	31311	23325	1.532	0.062759	0.93724	0.12552	0.28959	False
AFF3_p100623867	AFF3	1008.2/548.11	566.08/536.59	778.14	551.33	-0.49635	1.0583e+05	22256	1.5203	0.064215	0.93579	0.12843	0.29562	False
ACAT2_m160183168	ACAT2	709.05/254.97	305.35/316.03	482.01	310.69	-0.63195	1.0309e+05	12772	1.516	0.064755	0.93525	0.12951	0.29742	False
AFTPH_m64778773	AFTPH	64.891/157.84	197.29/171.04	111.37	184.16	0.7206	4319.9	2338.9	1.5053	0.93316	0.066839	0.13368	0.3042	True
ABCC1_p16101721	ABCC1	1593.8/1186.4	752.08/1399.4	1390.1	1075.8	-0.36953	82975	43630	1.5049	0.066174	0.93383	0.13235	0.30325	False
ACVR2A_p148653997	ACVR2A	1726.7/1769.2	1327.3/1452.5	1748	1389.9	-0.33047	902.28	56916	1.5008	0.066699	0.9333	0.1334	0.3042	False
ADRM1_p60878730	ADRM1	669.48/620.96	334.38/554.46	645.22	444.42	-0.53686	1177.4	17910	1.5004	0.066752	0.93325	0.1335	0.3042	False
ADIRF_m88728350	ADIRF	262.73/234.16	111.28/155.72	248.44	133.5	-0.89112	408.08	5924.3	1.4978	0.067087	0.93291	0.13417	0.30463	False
ADAM12_p128076650	ADAM12	838.83/633.1	361.79/678.02	735.97	519.9	-0.50058	21163	20863	1.4958	0.067348	0.93265	0.1347	0.30472	False
ADNP_p49510899	ADNP	1606.4/1300.9	1778.9/1769.6	1453.7	1774.2	0.28731	46682	45953	1.4954	0.93259	0.067409	0.13482	0.30472	True
ADAR_m154574108	ADAR	1717.2/1066.7	1269.2/892.45	1392	1080.8	-0.36468	2.1158e+05	43698	1.4884	0.068323	0.93168	0.13665	0.30751	False
ABCC1_m16101788	ABCC1	716.96/513.42	405.34/437.54	615.19	421.44	-0.54462	20716	16947	1.4883	0.068335	0.93166	0.13667	0.30751	False
AAAS_p53714405	AAAS	1771/1484.7	1189.1/1386.2	1627.9	1287.6	-0.33804	40983	52404	1.4863	0.068597	0.9314	0.13719	0.30799	False
ACVR1_m158655997	ACVR1	1452.9/2261.8	1447.2/1536.8	1857.4	1492	-0.31585	3.2715e+05	61071	1.4786	0.069627	0.93037	0.13925	0.31069	False
ACVR1B_m52369187	ACVR1B	1119/1130.9	862.82/840.88	1124.9	851.85	-0.40076	71.225	34130	1.4782	0.069678	0.93032	0.13936	0.31069	False
ADAR_p154574157	ADAR	1109.5/509.95	576.29/592.24	809.71	584.27	-0.47009	1.7972e+05	23307	1.4767	0.069875	0.93012	0.13975	0.31069	False
ADRA1A_p26722329	ADRA1A	1691.9/1422.3	1221.9/1233.5	1557.1	1227.7	-0.34264	36343	49769	1.4765	0.069905	0.93009	0.13981	0.31069	False
ACVR1_p158637019	ACVR1	720.13/1049.4	615.53/679.55	884.76	647.54	-0.44971	54204	25830	1.476	0.069976	0.93002	0.13995	0.31069	False
AGAP2_p58129143	AGAP2	815.09/489.13	675.21/232.81	652.11	454.01	-0.52144	53124	18132	1.4712	0.070621	0.92938	0.14124	0.31286	False
ABT1_p26597240	ABT1	128.2/369.45	158.05/114.87	248.83	136.46	-0.86189	29102	5934.8	1.4627	0.07177	0.92823	0.14354	0.31652	False
ADAM10_m59041696	ADAM10	538.12/447.51	348.89/302.25	492.81	325.57	-0.59657	4105.4	13104	1.461	0.072003	0.928	0.14401	0.31652	False
ADCK3_m227149163	ADCK3	1201.3/1039	1145.1/1632.2	1120.1	1388.6	0.30977	13170	33960	1.4571	0.92746	0.072541	0.14508	0.31652	True
ADNP2_p77891013	ADNP2	799.26/593.2	447.81/537.1	696.23	492.46	-0.49873	21230	19563	1.457	0.072564	0.92744	0.14513	0.31652	False
ADNP_p49511011	ADNP	460.57/560.25	558.55/802.59	510.41	680.57	0.41439	4968.3	13648	1.4566	0.92738	0.072619	0.14524	0.31652	True
ADK_m76154033	ADK	599.84/669.52	745.63/909.81	634.68	827.72	0.38257	2427.6	17572	1.4562	0.92734	0.072665	0.14533	0.31652	True
ACTL6A_p179287920	ACTL6A	1294.6/1139.6	1026.8/844.46	1217.1	935.62	-0.37911	12024	37395	1.4557	0.072744	0.92726	0.14549	0.31652	False
ACTL7A_p111624607	ACTL7A	373.52/699.01	475.76/946.57	536.26	711.16	0.40658	52973	14453	1.4548	0.92714	0.072857	0.14571	0.31652	True
ADCK1_p78285341	ADCK1	1258.2/886.34	749.39/872.54	1072.3	810.96	-0.40256	69158	32284	1.4544	0.072913	0.92709	0.14583	0.31652	False
ABLIM2_m8108279	ABLIM2	724.88/586.27	405.88/512.6	655.57	459.24	-0.51258	9606.4	18244	1.4536	0.07303	0.92697	0.14606	0.31652	False
ADD3_m111860540	ADD3	1256.7/1285.3	1164.9/804.12	1271	984.53	-0.36809	409.33	39322	1.4445	0.074302	0.9257	0.1486	0.32133	False
ADRB2_p148206467	ADRB2	819.84/903.68	553.71/713.24	861.76	633.48	-0.44339	3514.9	25053	1.4423	0.074615	0.92538	0.14923	0.32136	False
AATF_m35307516	AATF	558.69/617.49	534.9/275.7	588.09	405.3	-0.53595	1728.4	16085	1.4413	0.074748	0.92525	0.1495	0.32136	False
ACP1_p272185	ACP1	1750.5/778.8	810.68/1148.7	1264.6	979.71	-0.36796	4.7207e+05	39095	1.441	0.074791	0.92521	0.14958	0.32136	False
ACTN1_p69445745	ACTN1	935.38/726.76	652.09/564.16	831.07	608.13	-0.44996	21760	24021	1.4385	0.075152	0.92485	0.1503	0.32222	False
AHNAK_m62303488	AHNAK	430.49/492.6	665.53/573.86	461.55	619.7	0.42428	1928.7	12145	1.435	0.92436	0.075641	0.15128	0.32323	True
ACVR1_p158637068	ACVR1	742.29/1405	1230/1433.1	1073.6	1331.6	0.31037	2.1957e+05	32330	1.4345	0.92429	0.075712	0.15142	0.32323	True
ADI1_m3523246	ADI1	862.57/650.44	1066.6/866.92	756.51	966.74	0.35336	22499	21540	1.4325	0.92399	0.076006	0.15201	0.32345	True
ACTR3_p114684946	ACTR3	829.34/535.97	641.34/328.29	682.65	484.81	-0.49286	43033	19121	1.4307	0.076253	0.92375	0.15251	0.32345	False
ADRA1A_p26722419	ADRA1A	610.92/496.07	426.3/330.33	553.5	378.32	-0.54778	6595.4	14993	1.4307	0.076256	0.92374	0.15251	0.32345	False
AGTPBP1_m88307605	AGTPBP1	783.44/435.36	427.92/420.7	609.4	424.31	-0.52125	60578	16762	1.4296	0.07641	0.92359	0.15282	0.32345	False
AATF_m35307525	AATF	436.83/253.24	276.32/148.57	345.03	212.44	-0.69705	16852	8668.2	1.4248	0.077112	0.92289	0.15422	0.32543	False
ACTN4_m39138430	ACTN4	175.68/258.44	320.4/316.54	217.06	318.47	0.55095	3424.9	5066.3	1.4247	0.9228	0.077203	0.15441	0.32543	True
ACVR1B_m52369211	ACVR1B	1628.6/1307.8	905.29/1422.4	1468.2	1163.8	-0.3349	51448	46488	1.4117	0.079026	0.92097	0.15805	0.33241	False
ADCK2_m140373177	ADCK2	626.75/785.74	634.89/381.38	706.24	508.14	-0.47416	12638	19889	1.4047	0.08005	0.91995	0.1601	0.33601	False
AGAP3_m150784003	AGAP3	1494.1/1094.5	1034.8/991.5	1294.3	1013.2	-0.35296	79836	40160	1.4027	0.080351	0.91965	0.1607	0.33657	False
ADD3_p111860545	ADD3	1487.7/1181.2	1062.8/1035.9	1334.5	1049.4	-0.34647	46981	41611	1.3977	0.081101	0.9189	0.1622	0.33836	False
ACVR1B_p52369255	ACVR1B	180.43/163.04	37.631/134.28	171.74	85.953	-0.99026	151.09	3862.4	1.3976	0.081118	0.91888	0.16224	0.33836	False
AFMID_p76183465	AFMID	170.93/584.53	270.94/211.37	377.73	241.16	-0.64524	85533	9627.4	1.3923	0.081916	0.91808	0.16383	0.34098	False
AFTPH_m64778905	AFTPH	498.55/345.17	527.37/606.03	421.86	566.7	0.42495	11763	10943	1.3846	0.91691	0.083093	0.16619	0.34515	True
AHNAK2_m105444536	AHNAK2	411.5/444.04	603.17/543.23	427.77	573.2	0.42135	529.23	11121	1.3791	0.91606	0.083939	0.16788	0.34795	True
ACD_p67694194	ACD	1549.5/1021.6	989.69/1031.3	1285.5	1010.5	-0.347	1.393e+05	39846	1.3779	0.084122	0.91588	0.16824	0.34798	False
ACSS2_m33470722	ACSS2	791.35/350.37	461.78/337.99	570.86	399.89	-0.51247	97231	15539	1.3716	0.085097	0.9149	0.17019	0.35109	False
ADAD1_m123301366	ADAD1	566.61/544.64	764.98/682.61	555.62	723.8	0.38088	241.31	15060	1.3704	0.91472	0.085279	0.17056	0.35109	True
ADCK4_m41220284	ADCK4	1329.5/1269.7	1156.9/1992.2	1299.6	1574.5	0.2767	1788.2	40350	1.3688	0.91447	0.085526	0.17105	0.35109	True
ADIRF_p88728292	ADIRF	1157/927.97	938.08/663.72	1042.5	800.9	-0.37988	26218	31244	1.3666	0.085877	0.91412	0.17175	0.35109	False
ADH5_m100009841	ADH5	2092.3/2208	1786.9/1778.3	2150.2	1782.6	-0.27034	6694.3	72382	1.3663	0.08592	0.91408	0.17184	0.35109	False
ABL2_p179100489	ABL2	2480.1/1457	1466/1772.6	1968.5	1619.3	-0.28159	5.2337e+05	65334	1.3663	0.085926	0.91407	0.17185	0.35109	False
AGTPBP1_p88307675	AGTPBP1	1266.2/1120.5	774.66/1091.6	1193.3	933.11	-0.35453	10609	36549	1.3611	0.086736	0.91326	0.17347	0.35367	False
ADAM10_m59009866	ADAM10	656.82/612.28	289.22/620.83	634.55	455.03	-0.47889	991.75	17567	1.3545	0.08779	0.91221	0.17558	0.35638	False
ACRC_p70814187	ACRC	1035.1/1071.9	817.67/807.7	1053.5	812.68	-0.37404	678.77	31629	1.3541	0.087844	0.91216	0.17569	0.35638	False
AGBL5_p27275820	AGBL5	455.82/402.41	191.38/380.87	429.11	286.13	-0.58303	1426.3	11161	1.3536	0.087936	0.91206	0.17587	0.35638	False
ACO2_m41895784	ACO2	887.9/846.44	967.11/1196.7	867.17	1081.9	0.31889	859.1	25236	1.3519	0.91179	0.088208	0.17642	0.35676	True
AES_m3056311	AES	815.09/601.88	760.14/1036.4	708.48	898.28	0.34201	22730	19962	1.3434	0.91042	0.089579	0.17916	0.36157	True
AGPAT3_p45379613	AGPAT3	644.16/298.34	397.81/245.58	471.25	321.69	-0.54938	59797	12442	1.3409	0.089984	0.91002	0.17997	0.36247	False
AGL_m100327186	AGL	148.77/156.11	341.37/118.45	152.44	229.91	0.58964	26.884	3364.3	1.3356	0.90876	0.091237	0.18247	0.36531	True
